<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.25	17:00:00	1.10110	1.10239	1.10064	1.10171	7699	0	14
2022.03.25	18:00:00	1.10172	1.10212	1.09814	1.09817	9448	0	14
2022.03.25	19:00:00	1.09819	1.09910	1.09803	1.09870	6760	0	14
2022.03.25	20:00:00	1.09871	1.09926	1.09837	1.09900	4897	0	14
2022.03.25	21:00:00	1.09901	1.09960	1.09829	1.09862	3510	0	14
2022.03.25	22:00:00	1.09861	1.09898	1.09818	1.09829	2619	0	14
2022.03.25	23:00:00	1.09828	1.09856	1.09814	1.09847	1164	0	14
2022.03.28	02:00:00	1.09801	1.09839	1.09768	1.09807	1306	0	14
2022.03.28	03:00:00	1.09808	1.09838	1.09667	1.09701	2912	0	14
2022.03.28	04:00:00	1.09700	1.09742	1.09532	1.09533	5892	0	14
2022.03.28	05:00:00	1.09534	1.09614	1.09504	1.09548	4384	0	14
2022.03.28	06:00:00	1.09549	1.09582	1.09498	1.09549	2080	0	14
2022.03.28	07:00:00	1.09549	1.09557	1.09503	1.09536	1983	0	14
2022.03.28	08:00:00	1.09535	1.09535	1.09442	1.09506	2254	0	14
2022.03.28	09:00:00	1.09507	1.09647	1.09475	1.09546	5723	0	14
2022.03.28	10:00:00	1.09545	1.09603	1.09468	1.09508	7226	0	14
2022.03.28	11:00:00	1.09509	1.09987	1.09440	1.09902	11522	0	14
2022.03.28	12:00:00	1.09901	1.09908	1.09695	1.09787	8563	0	14
2022.03.28	13:00:00	1.09787	1.09898	1.09738	1.09879	5656	0	14
2022.03.28	14:00:00	1.09878	1.09927	1.09614	1.09679	4844	0	14
2022.03.28	15:00:00	1.09680	1.09693	1.09505	1.09560	5141	0	14
2022.03.28	16:00:00	1.09559	1.09720	1.09458	1.09681	8862	0	14
2022.03.28	17:00:00	1.09680	1.09780	1.09634	1.09691	8206	0	14
2022.03.28	18:00:00	1.09690	1.09756	1.09653	1.09755	6129	0	14
2022.03.28	19:00:00	1.09755	1.09988	1.09734	1.09936	3963	0	14
2022.03.28	20:00:00	1.09935	1.09987	1.09823	1.09823	2933	0	14
2022.03.28	21:00:00	1.09824	1.09900	1.09766	1.09895	2860	0	14
2022.03.28	22:00:00	1.09896	1.09896	1.09739	1.09867	3153	0	14
2022.03.28	23:00:00	1.09866	1.09884	1.09835	1.09853	875	0	14
2022.03.29	00:00:00	1.09853	1.09863	1.09848	1.09848	188	0	14
2022.03.29	01:00:00	1.09841	1.09936	1.09841	1.09877	1189	0	14
2022.03.29	02:00:00	1.09877	1.09971	1.09875	1.09906	2016	0	14
2022.03.29	03:00:00	1.09907	1.09966	1.09684	1.09730	6038	0	14
2022.03.29	04:00:00	1.09729	1.09943	1.09726	1.09916	4985	0	14
2022.03.29	05:00:00	1.09915	1.09942	1.09867	1.09915	3134	0	14
2022.03.29	06:00:00	1.09914	1.09933	1.09838	1.09920	3024	0	14
2022.03.29	07:00:00	1.09919	1.09967	1.09845	1.09847	2770	0	14
2022.03.29	08:00:00	1.09846	1.09877	1.09785	1.09824	3660	0	14
2022.03.29	09:00:00	1.09822	1.10084	1.09819	1.10027	5824	0	14
2022.03.29	10:00:00	1.10028	1.10175	1.09968	1.09994	7358	0	14
2022.03.29	11:00:00	1.09993	1.10048	1.09784	1.09843	6120	0	14
2022.03.29	12:00:00	1.09842	1.10452	1.09744	1.10368	10658	0	14
2022.03.29	13:00:00	1.10368	1.10571	1.10341	1.10467	6075	0	14
2022.03.29	14:00:00	1.10467	1.11017	1.10312	1.10839	11028	0	14
2022.03.29	15:00:00	1.10841	1.11283	1.10784	1.11122	14316	0	14
2022.03.29	16:00:00	1.11123	1.11365	1.10967	1.11296	13117	0	14
2022.03.29	17:00:00	1.11295	1.11315	1.10898	1.10991	13901	0	14
2022.03.29	18:00:00	1.10990	1.11165	1.10976	1.11060	8751	0	14
2022.03.29	19:00:00	1.11059	1.11063	1.10773	1.10795	4524	0	14
2022.03.29	20:00:00	1.10794	1.10820	1.10709	1.10769	3715	0	14
2022.03.29	21:00:00	1.10769	1.10902	1.10728	1.10883	3590	0	14
2022.03.29	22:00:00	1.10882	1.10936	1.10828	1.10878	2833	0	14
2022.03.29	23:00:00	1.10877	1.10877	1.10833	1.10866	707	0	14
2022.03.30	00:00:00	1.10833	1.10889	1.10820	1.10873	1164	0	14
2022.03.30	01:00:00	1.10869	1.10987	1.10857	1.10915	1256	0	14
2022.03.30	02:00:00	1.10912	1.10940	1.10897	1.10905	1221	0	14
2022.03.30	03:00:00	1.10905	1.10974	1.10873	1.10969	5226	0	14
2022.03.30	04:00:00	1.10970	1.11095	1.10964	1.11037	6375	0	14
2022.03.30	05:00:00	1.11037	1.11155	1.11004	1.11118	4660	0	14
2022.03.30	06:00:00	1.11118	1.11200	1.11085	1.11144	4578	0	14
2022.03.30	07:00:00	1.11146	1.11206	1.11087	1.11101	3304	0	14
2022.03.30	08:00:00	1.11100	1.11126	1.11069	1.11122	2684	0	14
2022.03.30	09:00:00	1.11123	1.11203	1.11049	1.11114	6786	0	14
2022.03.30	10:00:00	1.11115	1.11341	1.11115	1.11276	10017	0	14
2022.03.30	11:00:00	1.11283	1.11558	1.11138	1.11557	9407	0	14
2022.03.30	12:00:00	1.11556	1.11611	1.11426	1.11456	6193	0	14
2022.03.30	13:00:00	1.11457	1.11458	1.11155	1.11284	7820	0	14
2022.03.30	14:00:00	1.11285	1.11472	1.11249	1.11381	5298	0	14
2022.03.30	15:00:00	1.11380	1.11395	1.11111	1.11243	8144	0	14
2022.03.30	16:00:00	1.11244	1.11650	1.11190	1.11635	9968	0	14
2022.03.30	17:00:00	1.11636	1.11704	1.11501	1.11619	8654	0	14
2022.03.30	18:00:00	1.11619	1.11680	1.11550	1.11625	6297	0	14
2022.03.30	19:00:00	1.11624	1.11651	1.11513	1.11566	3373	0	14
2022.03.30	20:00:00	1.11565	1.11566	1.11477	1.11478	2510	0	14
2022.03.30	21:00:00	1.11477	1.11618	1.11471	1.11603	2537	0	14
2022.03.30	22:00:00	1.11604	1.11620	1.11508	1.11513	2455	0	14
2022.03.30	23:00:00	1.11514	1.11600	1.11513	1.11586	816	0	1
2022.03.31	00:00:00	1.11577	1.11603	1.11568	1.11574	371	0	9
2022.03.31	01:00:00	1.11571	1.11641	1.11561	1.11582	826	0	14
2022.03.31	02:00:00	1.11579	1.11611	1.11570	1.11607	1564	0	14
2022.03.31	03:00:00	1.11605	1.11742	1.11556	1.11734	6352	0	14
2022.03.31	04:00:00	1.11733	1.11842	1.11706	1.11754	3993	0	14
2022.03.31	05:00:00	1.11755	1.11755	1.11654	1.11659	2861	0	14
2022.03.31	06:00:00	1.11658	1.11688	1.11610	1.11634	2097	0	14
2022.03.31	07:00:00	1.11635	1.11636	1.11571	1.11599	1898	0	14
2022.03.31	08:00:00	1.11599	1.11671	1.11568	1.11653	2423	0	14
2022.03.31	09:00:00	1.11654	1.11723	1.11505	1.11680	6509	0	14
2022.03.31	10:00:00	1.11681	1.11751	1.11493	1.11500	7202	0	14
2022.03.31	11:00:00	1.11499	1.11510	1.11120	1.11287	7158	0	14
2022.03.31	12:00:00	1.11288	1.11312	1.11055	1.11110	6221	0	14
2022.03.31	13:00:00	1.11109	1.11148	1.10874	1.10929	6123	0	14
2022.03.31	14:00:00	1.10930	1.11080	1.10917	1.11021	5187	0	14
2022.03.31	15:00:00	1.11020	1.11127	1.10935	1.11012	6001	0	14
2022.03.31	16:00:00	1.11013	1.11065	1.10687	1.10920	9875	0	14
2022.03.31	17:00:00	1.10919	1.11323	1.10703	1.11189	11695	0	14
2022.03.31	18:00:00	1.11187	1.11311	1.10921	1.10921	8597	0	14
2022.03.31	19:00:00	1.10920	1.10931	1.10753	1.10810	4601	0	14
2022.03.31	20:00:00	1.10809	1.10930	1.10786	1.10807	3312	0	14
2022.03.31	21:00:00	1.10808	1.10808	1.10633	1.10690	3499	0	14
2022.03.31	22:00:00	1.10690	1.10748	1.10604	1.10634	3662	0	14
2022.03.31	23:00:00	1.10635	1.10714	1.10635	1.10669	1175	0	1
2022.04.01	00:00:00	1.10642	1.10680	1.10640	1.10670	415	0	13
2022.04.01	01:00:00	1.10664	1.10754	1.10661	1.10726	1624	0	14
2022.04.01	02:00:00	1.10727	1.10738	1.10667	1.10722	1355	0	14
2022.04.01	03:00:00	1.10723	1.10739	1.10590	1.10667	4022	0	14
2022.04.01	04:00:00	1.10668	1.10725	1.10627	1.10711	3186	0	14
2022.04.01	05:00:00	1.10710	1.10722	1.10623	1.10640	2338	0	14
2022.04.01	06:00:00	1.10641	1.10682	1.10609	1.10647	2339	0	14
2022.04.01	07:00:00	1.10646	1.10677	1.10622	1.10632	1984	0	14
2022.04.01	08:00:00	1.10633	1.10737	1.10630	1.10674	1851	0	14
2022.04.01	09:00:00	1.10673	1.10751	1.10516	1.10733	6434	0	14
2022.04.01	10:00:00	1.10728	1.10749	1.10424	1.10520	9185	0	14
2022.04.01	11:00:00	1.10519	1.10736	1.10478	1.10601	6061	0	14
2022.04.01	12:00:00	1.10600	1.10600	1.10407	1.10552	6752	0	14
2022.04.01	13:00:00	1.10553	1.10667	1.10472	1.10666	4227	0	14
2022.04.01	14:00:00	1.10665	1.10671	1.10476	1.10476	4346	0	14
2022.04.01	15:00:00	1.10479	1.10587	1.10360	1.10434	6963	0	14
2022.04.01	16:00:00	1.10435	1.10531	1.10380	1.10440	5628	0	14
2022.04.01	17:00:00	1.10440	1.10492	1.10273	1.10365	7466	0	14
2022.04.01	18:00:00	1.10364	1.10440	1.10290	1.10435	6046	0	14
2022.04.01	19:00:00	1.10436	1.10483	1.10381	1.10394	3517	0	14
2022.04.01	20:00:00	1.10395	1.10419	1.10322	1.10389	2744	0	14
2022.04.01	21:00:00	1.10388	1.10473	1.10380	1.10384	2473	0	14
2022.04.01	22:00:00	1.10382	1.10472	1.10382	1.10471	2712	0	14
2022.04.01	23:00:00	1.10470	1.10520	1.10443	1.10452	1057	0	14
2022.04.04	02:00:00	1.10428	1.10451	1.10403	1.10449	1081	0	14
2022.04.04	03:00:00	1.10450	1.10531	1.10439	1.10486	2638	0	14
2022.04.04	04:00:00	1.10485	1.10538	1.10430	1.10484	2535	0	14
2022.04.04	05:00:00	1.10483	1.10509	1.10459	1.10482	1810	0	14
2022.04.04	06:00:00	1.10481	1.10526	1.10466	1.10472	1234	0	14
2022.04.04	07:00:00	1.10473	1.10489	1.10454	1.10473	1460	0	14
2022.04.04	08:00:00	1.10474	1.10513	1.10459	1.10506	1815	0	14
2022.04.04	09:00:00	1.10505	1.10532	1.10356	1.10385	4441	0	14
2022.04.04	10:00:00	1.10385	1.10420	1.10268	1.10307	6134	0	14
2022.04.04	11:00:00	1.10308	1.10378	1.10188	1.10217	6055	0	14
2022.04.04	12:00:00	1.10216	1.10315	1.10084	1.10091	4387	0	14
2022.04.04	13:00:00	1.10092	1.10131	1.10002	1.10005	3330	0	14
2022.04.04	14:00:00	1.10004	1.10077	1.09955	1.09960	3823	0	14
2022.04.04	15:00:00	1.09961	1.10084	1.09952	1.09985	4514	0	14
2022.04.04	16:00:00	1.09986	1.10022	1.09806	1.09919	5164	0	14
2022.04.04	17:00:00	1.09918	1.09978	1.09786	1.09939	6612	0	14
2022.04.04	18:00:00	1.09940	1.10006	1.09899	1.09923	4157	0	14
2022.04.04	19:00:00	1.09922	1.09923	1.09736	1.09741	3147	0	14
2022.04.04	20:00:00	1.09742	1.09764	1.09621	1.09631	3276	0	14
2022.04.04	21:00:00	1.09630	1.09720	1.09597	1.09706	2678	0	14
2022.04.04	22:00:00	1.09705	1.09748	1.09685	1.09690	2120	0	14
2022.04.04	23:00:00	1.09691	1.09737	1.09685	1.09715	932	0	2
2022.04.05	00:00:00	1.09731	1.09737	1.09724	1.09731	289	0	7
2022.04.05	01:00:00	1.09733	1.09742	1.09710	1.09717	559	0	14
2022.04.05	02:00:00	1.09717	1.09754	1.09705	1.09744	969	0	14
2022.04.05	03:00:00	1.09743	1.09792	1.09696	1.09755	2794	0	14
2022.04.05	04:00:00	1.09754	1.09762	1.09668	1.09677	1758	0	14
2022.04.05	05:00:00	1.09677	1.09724	1.09646	1.09685	1176	0	14
2022.04.05	06:00:00	1.09685	1.09719	1.09675	1.09719	1027	0	14
2022.04.05	07:00:00	1.09718	1.09718	1.09617	1.09635	2869	0	14
2022.04.05	08:00:00	1.09636	1.09717	1.09618	1.09684	1758	0	14
2022.04.05	09:00:00	1.09683	1.09801	1.09633	1.09750	4222	0	14
2022.04.05	10:00:00	1.09751	1.09880	1.09708	1.09811	6542	0	14
2022.04.05	11:00:00	1.09812	1.09843	1.09616	1.09671	4548	0	14
2022.04.05	12:00:00	1.09670	1.09845	1.09662	1.09778	3703	0	14
2022.04.05	13:00:00	1.09777	1.09777	1.09558	1.09690	4231	0	14
2022.04.05	14:00:00	1.09689	1.09769	1.09621	1.09666	3960	0	14
2022.04.05	15:00:00	1.09667	1.09712	1.09556	1.09635	4103	0	14
2022.04.05	16:00:00	1.09634	1.09749	1.09581	1.09688	5125	0	14
2022.04.05	17:00:00	1.09686	1.09720	1.09307	1.09374	10405	0	14
2022.04.05	18:00:00	1.09375	1.09407	1.09185	1.09199	5322	0	14
2022.04.05	19:00:00	1.09200	1.09225	1.09116	1.09136	3507	0	14
2022.04.05	20:00:00	1.09135	1.09205	1.09104	1.09125	2265	0	14
2022.04.05	21:00:00	1.09125	1.09145	1.09023	1.09037	2344	0	14
2022.04.05	22:00:00	1.09036	1.09047	1.08994	1.09032	2447	0	14
2022.04.05	23:00:00	1.09032	1.09060	1.09022	1.09055	860	0	1
2022.04.06	00:00:00	1.09053	1.09060	1.09027	1.09059	252	0	14
2022.04.06	01:00:00	1.09058	1.09074	1.09040	1.09068	883	0	14
2022.04.06	02:00:00	1.09065	1.09075	1.09043	1.09054	787	0	14
2022.04.06	03:00:00	1.09053	1.09056	1.08935	1.08937	2404	0	14
2022.04.06	04:00:00	1.08937	1.08956	1.08901	1.08909	3006	0	14
2022.04.06	05:00:00	1.08910	1.09025	1.08905	1.08957	2901	0	14
2022.04.06	06:00:00	1.08957	1.09022	1.08950	1.08997	2323	0	14
2022.04.06	07:00:00	1.08997	1.09007	1.08925	1.08961	1814	0	14
2022.04.06	08:00:00	1.08962	1.09000	1.08829	1.08830	2154	0	14
2022.04.06	09:00:00	1.08831	1.08877	1.08739	1.08874	5342	0	14
2022.04.06	10:00:00	1.08873	1.09013	1.08830	1.08947	7390	0	14
2022.04.06	11:00:00	1.08946	1.09263	1.08904	1.09228	6811	0	14
2022.04.06	12:00:00	1.09227	1.09250	1.09064	1.09120	5456	0	14
2022.04.06	13:00:00	1.09120	1.09131	1.08988	1.09114	4701	0	14
2022.04.06	14:00:00	1.09115	1.09181	1.09038	1.09162	4557	0	14
2022.04.06	15:00:00	1.09162	1.09373	1.09162	1.09326	5448	0	14
2022.04.06	16:00:00	1.09326	1.09366	1.09119	1.09130	5735	0	14
2022.04.06	17:00:00	1.09131	1.09232	1.09048	1.09189	6685	0	14
2022.04.06	18:00:00	1.09190	1.09219	1.09021	1.09098	5522	0	14
2022.04.06	19:00:00	1.09097	1.09149	1.09031	1.09075	3230	0	14
2022.04.06	20:00:00	1.09074	1.09099	1.08991	1.08996	2832	0	14
2022.04.06	21:00:00	1.08997	1.09282	1.08782	1.08987	15743	0	14
2022.04.06	22:00:00	1.08988	1.09058	1.08908	1.09001	5722	0	14
2022.04.06	23:00:00	1.09000	1.09014	1.08951	1.08968	1194	0	2
2022.04.07	00:00:00	1.08954	1.08981	1.08952	1.08972	484	0	7
2022.04.07	01:00:00	1.08969	1.08988	1.08938	1.08953	998	0	14
2022.04.07	02:00:00	1.08954	1.08990	1.08946	1.08970	1072	0	14
2022.04.07	03:00:00	1.08969	1.09116	1.08961	1.09112	3609	0	14
2022.04.07	04:00:00	1.09113	1.09120	1.09037	1.09099	2881	0	14
2022.04.07	05:00:00	1.09098	1.09111	1.09039	1.09111	1959	0	14
2022.04.07	06:00:00	1.09111	1.09117	1.09048	1.09066	1762	0	14
2022.04.07	07:00:00	1.09066	1.09153	1.09055	1.09137	1480	0	14
2022.04.07	08:00:00	1.09136	1.09197	1.09090	1.09182	2104	0	14
2022.04.07	09:00:00	1.09180	1.09335	1.09121	1.09166	4687	0	14
2022.04.07	10:00:00	1.09167	1.09183	1.08939	1.08973	5474	0	14
2022.04.07	11:00:00	1.08973	1.09002	1.08748	1.08773	4840	0	14
2022.04.07	12:00:00	1.08774	1.08966	1.08642	1.08916	5378	0	14
2022.04.07	13:00:00	1.08917	1.08980	1.08860	1.08933	3540	0	14
2022.04.07	14:00:00	1.08934	1.09210	1.08903	1.09103	9490	0	14
2022.04.07	15:00:00	1.09104	1.09261	1.09091	1.09129	5614	0	14
2022.04.07	16:00:00	1.09131	1.09377	1.09066	1.09137	6992	0	14
2022.04.07	17:00:00	1.09136	1.09228	1.08974	1.09106	8766	0	14
2022.04.07	18:00:00	1.09106	1.09146	1.08947	1.08980	6173	0	14
2022.04.07	19:00:00	1.08979	1.08993	1.08760	1.08764	4287	0	14
2022.04.07	20:00:00	1.08765	1.08916	1.08759	1.08826	3451	0	14
2022.04.07	21:00:00	1.08825	1.08878	1.08732	1.08793	3337	0	14
2022.04.07	22:00:00	1.08794	1.08815	1.08669	1.08714	3197	0	14
2022.04.07	23:00:00	1.08713	1.08810	1.08693	1.08793	1480	0	1
2022.04.08	00:00:00	1.08761	1.08798	1.08761	1.08789	146	0	14
2022.04.08	01:00:00	1.08790	1.08816	1.08719	1.08743	867	0	14
2022.04.08	02:00:00	1.08746	1.08748	1.08598	1.08637	1387	0	14
2022.04.08	03:00:00	1.08636	1.08712	1.08572	1.08615	4594	0	14
2022.04.08	04:00:00	1.08614	1.08690	1.08585	1.08651	3360	0	14
2022.04.08	05:00:00	1.08650	1.08676	1.08563	1.08582	2570	0	14
2022.04.08	06:00:00	1.08581	1.08641	1.08559	1.08633	1379	0	14
2022.04.08	07:00:00	1.08633	1.08633	1.08541	1.08541	1402	0	14
2022.04.08	08:00:00	1.08542	1.08673	1.08541	1.08670	2362	0	14
2022.04.08	09:00:00	1.08669	1.08685	1.08579	1.08611	3765	0	14
2022.04.08	10:00:00	1.08609	1.08671	1.08474	1.08667	6006	0	14
2022.04.08	11:00:00	1.08666	1.08786	1.08597	1.08663	4934	0	14
2022.04.08	12:00:00	1.08662	1.08788	1.08638	1.08685	4009	0	14
2022.04.08	13:00:00	1.08686	1.08911	1.08624	1.08854	4446	0	14
2022.04.08	14:00:00	1.08855	1.08873	1.08582	1.08627	4283	0	14
2022.04.08	15:00:00	1.08627	1.08656	1.08494	1.08523	4282	0	14
2022.04.08	16:00:00	1.08522	1.08570	1.08358	1.08395	6670	0	14
2022.04.08	17:00:00	1.08394	1.08788	1.08384	1.08722	6858	0	14
2022.04.08	18:00:00	1.08720	1.08809	1.08695	1.08734	5160	0	14
2022.04.08	19:00:00	1.08733	1.08760	1.08670	1.08717	2930	0	14
2022.04.08	20:00:00	1.08719	1.08748	1.08644	1.08711	2611	0	14
2022.04.08	21:00:00	1.08712	1.08846	1.08691	1.08830	2401	0	14
2022.04.08	22:00:00	1.08830	1.08841	1.08743	1.08774	2042	0	14
2022.04.08	23:00:00	1.08775	1.08785	1.08715	1.08745	851	0	14
2022.04.11	02:00:00	1.08913	1.08937	1.08836	1.08837	2219	0	3
2022.04.11	03:00:00	1.08836	1.08919	1.08797	1.08875	2530	0	14
2022.04.11	04:00:00	1.08874	1.08941	1.08846	1.08897	3046	0	14
2022.04.11	05:00:00	1.08897	1.08903	1.08746	1.08760	2993	0	14
2022.04.11	06:00:00	1.08760	1.08860	1.08755	1.08825	2248	0	14
2022.04.11	07:00:00	1.08826	1.08870	1.08792	1.08845	1616	0	14
2022.04.11	08:00:00	1.08844	1.08923	1.08806	1.08921	2288	0	14
2022.04.11	09:00:00	1.08920	1.08925	1.08734	1.08816	5416	0	14
2022.04.11	10:00:00	1.08817	1.09127	1.08772	1.09092	7201	0	14
2022.04.11	11:00:00	1.09091	1.09185	1.09030	1.09065	4771	0	14
2022.04.11	12:00:00	1.09066	1.09276	1.09031	1.09246	3661	0	14
2022.04.11	13:00:00	1.09247	1.09326	1.09042	1.09119	4328	0	14
2022.04.11	14:00:00	1.09118	1.09129	1.08972	1.09004	3817	0	14
2022.04.11	15:00:00	1.09005	1.09053	1.08917	1.09044	4346	0	14
2022.04.11	16:00:00	1.09043	1.09053	1.08784	1.08806	6067	0	14
2022.04.11	17:00:00	1.08805	1.08978	1.08772	1.08950	6078	0	14
2022.04.11	18:00:00	1.08950	1.08989	1.08730	1.08750	4734	0	14
2022.04.11	19:00:00	1.08749	1.08842	1.08721	1.08771	3149	0	14
2022.04.11	20:00:00	1.08771	1.08880	1.08769	1.08818	2839	0	14
2022.04.11	21:00:00	1.08817	1.08940	1.08800	1.08894	2711	0	14
2022.04.11	22:00:00	1.08893	1.08901	1.08811	1.08836	2112	0	14
2022.04.11	23:00:00	1.08834	1.08845	1.08794	1.08834	1021	0	1
2022.04.12	00:00:00	1.08821	1.08841	1.08806	1.08831	549	0	14
2022.04.12	01:00:00	1.08830	1.08855	1.08793	1.08798	695	0	14
2022.04.12	02:00:00	1.08798	1.08849	1.08760	1.08763	1632	0	14
2022.04.12	03:00:00	1.08764	1.08867	1.08704	1.08738	3216	0	14
2022.04.12	04:00:00	1.08739	1.08739	1.08659	1.08704	2491	0	14
2022.04.12	05:00:00	1.08704	1.08741	1.08662	1.08707	2290	0	14
2022.04.12	06:00:00	1.08707	1.08761	1.08705	1.08740	1893	0	14
2022.04.12	07:00:00	1.08739	1.08826	1.08739	1.08787	1546	0	14
2022.04.12	08:00:00	1.08788	1.08813	1.08695	1.08699	2256	0	14
2022.04.12	09:00:00	1.08697	1.08715	1.08593	1.08598	4481	0	14
2022.04.12	10:00:00	1.08598	1.08722	1.08527	1.08702	6687	0	14
2022.04.12	11:00:00	1.08700	1.08706	1.08545	1.08615	4655	0	14
2022.04.12	12:00:00	1.08615	1.08732	1.08590	1.08729	3845	0	14
2022.04.12	13:00:00	1.08731	1.08731	1.08648	1.08663	3070	0	14
2022.04.12	14:00:00	1.08663	1.08679	1.08539	1.08617	4309	0	14
2022.04.12	15:00:00	1.08618	1.09029	1.08503	1.08951	10133	0	14
2022.04.12	16:00:00	1.08952	1.09025	1.08682	1.08696	11493	0	14
2022.04.12	17:00:00	1.08695	1.08877	1.08695	1.08721	7368	0	14
2022.04.12	18:00:00	1.08720	1.08746	1.08507	1.08521	6510	0	14
2022.04.12	19:00:00	1.08520	1.08642	1.08315	1.08409	6720	0	14
2022.04.12	20:00:00	1.08408	1.08440	1.08270	1.08280	4620	0	14
2022.04.12	21:00:00	1.08279	1.08311	1.08206	1.08269	3490	0	14
2022.04.12	22:00:00	1.08270	1.08330	1.08269	1.08300	2866	0	14
2022.04.12	23:00:00	1.08299	1.08305	1.08260	1.08265	870	0	1
2022.04.13	00:00:00	1.08268	1.08290	1.08256	1.08276	690	0	13
2022.04.13	01:00:00	1.08275	1.08308	1.08254	1.08276	1229	0	14
2022.04.13	02:00:00	1.08276	1.08281	1.08228	1.08253	721	0	14
2022.04.13	03:00:00	1.08254	1.08286	1.08108	1.08151	2626	0	14
2022.04.13	04:00:00	1.08152	1.08300	1.08138	1.08293	2484	0	14
2022.04.13	05:00:00	1.08294	1.08379	1.08275	1.08343	3013	0	14
2022.04.13	06:00:00	1.08343	1.08401	1.08322	1.08367	1758	0	14
2022.04.13	07:00:00	1.08367	1.08382	1.08288	1.08328	1434	0	14
2022.04.13	08:00:00	1.08328	1.08432	1.08289	1.08429	1982	0	14
2022.04.13	09:00:00	1.08428	1.08442	1.08207	1.08213	5689	0	14
2022.04.13	10:00:00	1.08214	1.08393	1.08145	1.08373	5315	0	14
2022.04.13	11:00:00	1.08374	1.08383	1.08265	1.08363	4073	0	14
2022.04.13	12:00:00	1.08361	1.08361	1.08245	1.08342	3936	0	14
2022.04.13	13:00:00	1.08343	1.08348	1.08226	1.08262	3342	0	14
2022.04.13	14:00:00	1.08262	1.08471	1.08253	1.08299	5078	0	14
2022.04.13	15:00:00	1.08302	1.08339	1.08146	1.08175	6493	0	14
2022.04.13	16:00:00	1.08174	1.08264	1.08083	1.08162	7298	0	14
2022.04.13	17:00:00	1.08161	1.08481	1.08140	1.08469	7498	0	14
2022.04.13	18:00:00	1.08469	1.08726	1.08445	1.08709	6076	0	14
2022.04.13	19:00:00	1.08710	1.08936	1.08710	1.08814	5676	0	14
2022.04.13	20:00:00	1.08815	1.08854	1.08729	1.08742	4091	0	14
2022.04.13	21:00:00	1.08741	1.08866	1.08710	1.08850	3429	0	14
2022.04.13	22:00:00	1.08849	1.08898	1.08820	1.08822	2718	0	14
2022.04.13	23:00:00	1.08823	1.08928	1.08823	1.08917	846	0	1
2022.04.14	00:00:00	1.08886	1.08919	1.08872	1.08890	672	0	14
2022.04.14	01:00:00	1.08881	1.08917	1.08861	1.08888	1072	0	14
2022.04.14	02:00:00	1.08889	1.08966	1.08887	1.08944	1028	0	14
2022.04.14	03:00:00	1.08945	1.08992	1.08822	1.08840	2762	0	14
2022.04.14	04:00:00	1.08840	1.09081	1.08821	1.09055	2953	0	14
2022.04.14	05:00:00	1.09055	1.09075	1.09012	1.09013	2285	0	14
2022.04.14	06:00:00	1.09014	1.09088	1.09013	1.09065	1772	0	14
2022.04.14	07:00:00	1.09065	1.09122	1.09030	1.09115	1454	0	14
2022.04.14	08:00:00	1.09116	1.09173	1.09088	1.09092	2065	0	14
2022.04.14	09:00:00	1.09095	1.09226	1.09094	1.09176	3269	0	14
2022.04.14	10:00:00	1.09177	1.09191	1.09028	1.09075	4792	0	14
2022.04.14	11:00:00	1.09076	1.09118	1.09023	1.09076	3501	0	14
2022.04.14	12:00:00	1.09075	1.09170	1.09009	1.09131	3212	0	14
2022.04.14	13:00:00	1.09132	1.09165	1.09007	1.09050	2775	0	14
2022.04.14	14:00:00	1.09049	1.09165	1.08630	1.08647	6514	0	14
2022.04.14	15:00:00	1.08646	1.08894	1.08431	1.08467	11333	0	14
2022.04.14	16:00:00	1.08470	1.08482	1.07566	1.07699	12996	0	14
2022.04.14	17:00:00	1.07699	1.07976	1.07681	1.07771	11037	0	14
2022.04.14	18:00:00	1.07771	1.08169	1.07730	1.07965	10545	0	14
2022.04.14	19:00:00	1.07964	1.08310	1.07940	1.08155	6390	0	14
2022.04.14	20:00:00	1.08156	1.08260	1.08083	1.08234	3564	0	14
2022.04.14	21:00:00	1.08234	1.08305	1.08202	1.08296	2634	0	14
2022.04.14	22:00:00	1.08295	1.08342	1.08230	1.08238	2311	0	14
2022.04.14	23:00:00	1.08239	1.08337	1.08236	1.08273	956	0	2
2022.04.15	00:00:00	1.08251	1.08291	1.08242	1.08278	439	0	14
2022.04.15	01:00:00	1.08272	1.08284	1.08213	1.08225	3649	0	14
2022.04.15	02:00:00	1.08226	1.08255	1.08136	1.08205	6316	0	14
2022.04.15	03:00:00	1.08206	1.08220	1.07980	1.08083	5643	0	14
2022.04.15	04:00:00	1.08084	1.08149	1.08060	1.08119	6725	0	14
2022.04.15	05:00:00	1.08118	1.08134	1.07961	1.07967	6335	0	14
2022.04.15	06:00:00	1.07967	1.08056	1.07966	1.08038	9883	0	14
2022.04.15	07:00:00	1.08039	1.08062	1.08015	1.08050	3040	0	14
2022.04.15	08:00:00	1.08049	1.08069	1.08038	1.08054	1686	0	14
2022.04.15	09:00:00	1.08054	1.08069	1.08019	1.08027	1730	0	14
2022.04.15	10:00:00	1.08030	1.08116	1.08023	1.08114	1699	0	14
2022.04.15	11:00:00	1.08113	1.08230	1.08089	1.08184	2002	0	14
