<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.08	17:00:00	1.09147	1.09237	1.09057	1.09127	1516	0	15
2022.03.08	17:30:00	1.09127	1.09137	1.09007	1.09027	2058	0	15
2022.03.08	18:00:00	1.09032	1.09047	1.08747	1.08897	3406	0	15
2022.03.08	18:30:00	1.08907	1.08917	1.08717	1.08751	2255	0	15
2022.03.08	19:00:00	1.08750	1.08917	1.08747	1.08807	1805	0	15
2022.03.08	19:30:00	1.08802	1.08867	1.08757	1.08797	1661	0	15
2022.03.08	20:00:00	1.08797	1.09377	1.08767	1.09358	2882	0	15
2022.03.08	20:30:00	1.09359	1.09547	1.09287	1.09427	3490	0	15
2022.03.08	21:00:00	1.09421	1.09577	1.09237	1.09277	2466	0	15
2022.03.08	21:30:00	1.09282	1.09287	1.09037	1.09167	2536	0	15
2022.03.08	22:00:00	1.09167	1.09167	1.09037	1.09137	1869	0	15
2022.03.08	22:30:00	1.09137	1.09142	1.09017	1.09067	1520	0	15
2022.03.08	23:00:00	1.09062	1.09127	1.08997	1.08997	1181	0	15
2022.03.08	23:30:00	1.08997	1.09087	1.08992	1.09062	960	0	15
2022.03.09	00:00:00	1.09057	1.09087	1.09037	1.09067	308	0	15
2022.03.09	00:30:00	1.09067	1.09077	1.08967	1.09022	272	0	15
2022.03.09	01:30:00	1.09007	1.09032	1.08982	1.09002	345	0	15
2022.03.09	02:00:00	1.09002	1.09042	1.08897	1.08897	576	0	15
2022.03.09	02:30:00	1.08902	1.08972	1.08897	1.08967	343	0	15
2022.03.09	03:00:00	1.08967	1.09057	1.08957	1.09027	700	0	15
2022.03.09	03:30:00	1.09027	1.09137	1.08987	1.09137	638	0	15
2022.03.09	04:00:00	1.09137	1.09192	1.09097	1.09147	758	0	15
2022.03.09	04:30:00	1.09147	1.09192	1.09127	1.09132	561	0	15
2022.03.09	05:00:00	1.09132	1.09192	1.09117	1.09187	587	0	15
2022.03.09	05:30:00	1.09187	1.09197	1.09122	1.09157	517	0	15
2022.03.09	06:00:00	1.09157	1.09167	1.09077	1.09107	486	0	15
2022.03.09	06:30:00	1.09107	1.09152	1.09047	1.09067	392	0	15
2022.03.09	07:00:00	1.09067	1.09127	1.09062	1.09117	340	0	15
2022.03.09	07:30:00	1.09118	1.09187	1.09118	1.09162	370	0	15
2022.03.09	08:00:00	1.09162	1.09287	1.09142	1.09237	447	0	15
2022.03.09	08:30:00	1.09237	1.09262	1.09137	1.09157	515	0	15
2022.03.09	09:00:00	1.09162	1.09272	1.09149	1.09241	2022	0	14
2022.03.09	09:30:00	1.09240	1.09247	1.09133	1.09168	2433	0	14
2022.03.09	10:00:00	1.09167	1.09250	1.09086	1.09229	4750	0	14
2022.03.09	10:30:00	1.09228	1.09232	1.09114	1.09159	4960	0	14
2022.03.09	11:00:00	1.09160	1.09502	1.09100	1.09494	6987	0	14
2022.03.09	11:30:00	1.09495	1.09555	1.09455	1.09488	5256	0	14
2022.03.09	12:00:00	1.09489	1.09697	1.09393	1.09670	5605	0	14
2022.03.09	12:30:00	1.09668	1.09722	1.09596	1.09692	5294	0	14
2022.03.09	13:00:00	1.09691	1.09908	1.09678	1.09906	5533	0	14
2022.03.09	13:30:00	1.09907	1.09920	1.09646	1.09661	4500	0	14
2022.03.09	14:00:00	1.09663	1.09699	1.09411	1.09442	5237	0	14
2022.03.09	14:30:00	1.09443	1.09712	1.09439	1.09705	5112	0	14
2022.03.09	15:00:00	1.09706	1.09821	1.09628	1.09726	5112	0	14
2022.03.09	15:30:00	1.09727	1.09878	1.09709	1.09849	3846	0	14
2022.03.09	16:00:00	1.09848	1.10036	1.09828	1.10014	4926	0	14
2022.03.09	16:30:00	1.10014	1.10158	1.09923	1.10136	4647	0	14
2022.03.09	17:00:00	1.10137	1.10490	1.10035	1.10479	12933	0	14
2022.03.09	17:30:00	1.10475	1.10495	1.10277	1.10304	11263	0	14
2022.03.09	18:00:00	1.10303	1.10382	1.10153	1.10153	7058	0	14
2022.03.09	18:30:00	1.10151	1.10472	1.10108	1.10434	7312	0	14
2022.03.09	19:00:00	1.10433	1.10874	1.10423	1.10846	7609	0	14
2022.03.09	19:30:00	1.10845	1.10911	1.10659	1.10698	7220	0	14
2022.03.09	20:00:00	1.10699	1.10782	1.10645	1.10715	4892	0	14
2022.03.09	20:30:00	1.10714	1.10947	1.10699	1.10912	6402	0	14
2022.03.09	21:00:00	1.10911	1.10943	1.10734	1.10760	4683	0	14
2022.03.09	21:30:00	1.10759	1.10795	1.10628	1.10651	3022	0	14
2022.03.09	22:00:00	1.10651	1.10745	1.10610	1.10641	2713	0	14
2022.03.09	22:30:00	1.10642	1.10788	1.10641	1.10765	3012	0	14
2022.03.09	23:00:00	1.10764	1.10828	1.10702	1.10756	2964	0	14
2022.03.09	23:30:00	1.10755	1.10789	1.10614	1.10661	3486	0	14
2022.03.10	00:00:00	1.10691	1.10701	1.10642	1.10671	544	0	14
2022.03.10	00:30:00	1.10672	1.10725	1.10660	1.10725	573	0	14
2022.03.10	01:30:00	1.10708	1.10730	1.10674	1.10685	1408	0	14
2022.03.10	02:00:00	1.10683	1.10776	1.10644	1.10693	1656	0	14
2022.03.10	02:30:00	1.10692	1.10732	1.10675	1.10729	1006	0	14
2022.03.10	03:00:00	1.10730	1.10730	1.10504	1.10504	1225	0	14
2022.03.10	03:30:00	1.10505	1.10555	1.10464	1.10533	1265	0	14
2022.03.10	04:00:00	1.10534	1.10573	1.10445	1.10453	2362	0	14
2022.03.10	04:30:00	1.10452	1.10508	1.10409	1.10507	2196	0	14
2022.03.10	05:00:00	1.10507	1.10530	1.10466	1.10503	1615	0	14
2022.03.10	05:30:00	1.10504	1.10572	1.10503	1.10515	1694	0	14
2022.03.10	06:00:00	1.10516	1.10539	1.10457	1.10465	1546	0	14
2022.03.10	06:30:00	1.10465	1.10587	1.10447	1.10583	1610	0	14
2022.03.10	07:00:00	1.10582	1.10602	1.10506	1.10559	1181	0	14
2022.03.10	07:30:00	1.10560	1.10620	1.10522	1.10533	1387	0	14
2022.03.10	08:00:00	1.10533	1.10565	1.10514	1.10531	1041	0	14
2022.03.10	08:30:00	1.10532	1.10589	1.10528	1.10583	1263	0	14
2022.03.10	09:00:00	1.10584	1.10670	1.10543	1.10637	1399	0	14
2022.03.10	09:30:00	1.10635	1.10668	1.10516	1.10556	2079	0	14
2022.03.10	10:00:00	1.10555	1.10637	1.10525	1.10585	3678	0	14
2022.03.10	10:30:00	1.10584	1.10713	1.10581	1.10644	4022	0	14
2022.03.10	11:00:00	1.10641	1.10641	1.10349	1.10437	7651	0	14
2022.03.10	11:30:00	1.10438	1.10466	1.10257	1.10321	6825	0	14
2022.03.10	12:00:00	1.10320	1.10794	1.10320	1.10521	11963	0	14
2022.03.10	12:30:00	1.10522	1.10656	1.10351	1.10407	8813	0	14
2022.03.10	13:00:00	1.10409	1.10483	1.10307	1.10373	9564	0	14
2022.03.10	13:30:00	1.10374	1.10377	1.10249	1.10342	5996	0	14
2022.03.10	14:00:00	1.10341	1.10487	1.10295	1.10445	6938	0	14
2022.03.10	14:30:00	1.10446	1.10526	1.10368	1.10395	4903	0	14
2022.03.10	15:00:00	1.10394	1.10486	1.10360	1.10447	4643	0	14
2022.03.10	15:30:00	1.10454	1.11206	1.10325	1.10976	12636	0	14
2022.03.10	16:00:00	1.10977	1.11050	1.10703	1.10830	9569	0	14
2022.03.10	16:30:00	1.10829	1.11071	1.10507	1.10635	14041	0	14
2022.03.10	17:00:00	1.10634	1.10696	1.10208	1.10238	11862	0	14
2022.03.10	17:30:00	1.10239	1.10267	1.09995	1.10157	11082	0	14
2022.03.10	18:00:00	1.10158	1.10230	1.10025	1.10034	7399	0	14
2022.03.10	18:30:00	1.10033	1.10194	1.09795	1.10181	8507	0	14
2022.03.10	19:00:00	1.10181	1.10193	1.09951	1.10036	5485	0	14
2022.03.10	19:30:00	1.10037	1.10105	1.09999	1.10059	4739	0	14
2022.03.10	20:00:00	1.10058	1.10080	1.09926	1.09988	3994	0	14
2022.03.10	20:30:00	1.09989	1.10052	1.09895	1.09897	3120	0	14
2022.03.10	21:00:00	1.09898	1.09921	1.09861	1.09917	2796	0	14
2022.03.10	21:30:00	1.09917	1.09924	1.09859	1.09861	2237	0	14
2022.03.10	22:00:00	1.09858	1.09932	1.09825	1.09870	2329	0	14
2022.03.10	22:30:00	1.09872	1.09924	1.09824	1.09841	2351	0	14
2022.03.10	23:00:00	1.09842	1.09905	1.09825	1.09844	2161	0	14
2022.03.10	23:30:00	1.09843	1.09850	1.09804	1.09805	1870	0	14
2022.03.11	00:00:00	1.09808	1.09847	1.09786	1.09832	551	0	14
2022.03.11	00:30:00	1.09831	1.09880	1.09829	1.09876	478	0	14
2022.03.11	01:30:00	1.09892	1.09915	1.09862	1.09871	441	0	14
2022.03.11	02:00:00	1.09869	1.09944	1.09861	1.09938	804	0	14
2022.03.11	02:30:00	1.09938	1.10144	1.09922	1.10127	2052	0	14
2022.03.11	03:00:00	1.10128	1.10182	1.10075	1.10088	1817	0	14
2022.03.11	03:30:00	1.10088	1.10125	1.09972	1.09974	1729	0	14
2022.03.11	04:00:00	1.09975	1.10012	1.09801	1.09863	2302	0	14
2022.03.11	04:30:00	1.09862	1.09958	1.09836	1.09870	2337	0	14
2022.03.11	05:00:00	1.09871	1.10024	1.09868	1.09992	1827	0	14
2022.03.11	05:30:00	1.09993	1.10015	1.09910	1.09940	2268	0	14
2022.03.11	06:00:00	1.09939	1.09976	1.09906	1.09962	1546	0	14
2022.03.11	06:30:00	1.09961	1.10043	1.09932	1.10040	1615	0	14
2022.03.11	07:00:00	1.10040	1.10049	1.09996	1.10049	1368	0	14
2022.03.11	07:30:00	1.10048	1.10098	1.10002	1.10006	1324	0	14
2022.03.11	08:00:00	1.10007	1.10033	1.09938	1.09943	1891	0	14
2022.03.11	08:30:00	1.09944	1.10026	1.09927	1.09984	2345	0	14
2022.03.11	09:00:00	1.09982	1.10071	1.09955	1.10062	2014	0	14
2022.03.11	09:30:00	1.10062	1.10064	1.09977	1.10035	2613	0	14
2022.03.11	10:00:00	1.10038	1.10081	1.09921	1.09957	4019	0	14
2022.03.11	10:30:00	1.09956	1.10027	1.09804	1.09830	4717	0	14
2022.03.11	11:00:00	1.09831	1.09916	1.09708	1.09809	7450	0	14
2022.03.11	11:30:00	1.09808	1.09816	1.09652	1.09775	4752	0	14
2022.03.11	12:00:00	1.09774	1.09853	1.09656	1.09755	4451	0	14
2022.03.11	12:30:00	1.09754	1.09765	1.09595	1.09668	4541	0	14
2022.03.11	13:00:00	1.09667	1.09824	1.09652	1.09810	3715	0	14
2022.03.11	13:30:00	1.09809	1.09845	1.09739	1.09784	3219	0	14
2022.03.11	14:00:00	1.09784	1.10430	1.09784	1.10092	7870	0	14
2022.03.11	14:30:00	1.10091	1.10369	1.10013	1.10104	12367	0	14
2022.03.11	15:00:00	1.10105	1.10317	1.10092	1.10198	7134	0	14
2022.03.11	15:30:00	1.10197	1.10207	1.09733	1.09859	7505	0	14
2022.03.11	16:00:00	1.09860	1.09975	1.09847	1.09928	7907	0	14
2022.03.11	16:30:00	1.09928	1.10103	1.09879	1.09975	5936	0	14
2022.03.11	17:00:00	1.09976	1.10010	1.09795	1.09853	5437	0	14
2022.03.11	17:30:00	1.09854	1.09924	1.09724	1.09813	7663	0	14
2022.03.11	18:00:00	1.09808	1.09818	1.09553	1.09588	9069	0	14
2022.03.11	18:30:00	1.09587	1.09676	1.09455	1.09644	7674	0	14
2022.03.11	19:00:00	1.09645	1.09691	1.09336	1.09362	6968	0	14
2022.03.11	19:30:00	1.09363	1.09463	1.09280	1.09352	6823	0	14
2022.03.11	20:00:00	1.09351	1.09362	1.09193	1.09201	4304	0	14
2022.03.11	20:30:00	1.09200	1.09246	1.09127	1.09155	2847	0	14
2022.03.11	21:00:00	1.09154	1.09208	1.09092	1.09114	3014	0	14
2022.03.11	21:30:00	1.09115	1.09127	1.09014	1.09027	2405	0	14
2022.03.11	22:00:00	1.09026	1.09127	1.09023	1.09114	2699	0	14
2022.03.11	22:30:00	1.09113	1.09123	1.09054	1.09083	2430	0	14
2022.03.11	23:00:00	1.09084	1.09122	1.09048	1.09096	2973	0	14
2022.03.11	23:30:00	1.09095	1.09112	1.09054	1.09103	2299	0	14
2022.03.14	02:00:00	1.09280	1.09353	1.09251	1.09330	1873	0	14
2022.03.14	02:30:00	1.09331	1.09383	1.09275	1.09311	1580	0	14
2022.03.14	03:00:00	1.09313	1.09320	1.09193	1.09276	4336	0	14
2022.03.14	03:30:00	1.09277	1.09309	1.09214	1.09285	3501	0	14
2022.03.14	04:00:00	1.09286	1.09370	1.09206	1.09278	4943	0	14
2022.03.14	04:30:00	1.09279	1.09283	1.09122	1.09165	4579	0	14
2022.03.14	05:00:00	1.09166	1.09174	1.09085	1.09112	3270	0	14
2022.03.14	05:30:00	1.09112	1.09121	1.08999	1.09087	3729	0	14
2022.03.14	06:00:00	1.09086	1.09115	1.09065	1.09092	1932	0	14
2022.03.14	06:30:00	1.09091	1.09112	1.09035	1.09040	2143	0	14
2022.03.14	07:00:00	1.09041	1.09082	1.09004	1.09017	1438	0	14
2022.03.14	07:30:00	1.09016	1.09167	1.09012	1.09165	1657	0	14
2022.03.14	08:00:00	1.09164	1.09177	1.09099	1.09135	2406	0	14
2022.03.14	08:30:00	1.09136	1.09170	1.09081	1.09106	1679	0	14
2022.03.14	09:00:00	1.09105	1.09215	1.09085	1.09213	2120	0	14
2022.03.14	09:30:00	1.09214	1.09223	1.09155	1.09171	2371	0	14
2022.03.14	10:00:00	1.09170	1.09236	1.09100	1.09229	5075	0	14
2022.03.14	10:30:00	1.09230	1.09395	1.09224	1.09312	5486	0	14
2022.03.14	11:00:00	1.09313	1.09490	1.09295	1.09488	8175	0	14
2022.03.14	11:30:00	1.09487	1.09593	1.09459	1.09558	7185	0	14
2022.03.14	12:00:00	1.09557	1.09668	1.09509	1.09614	6863	0	14
2022.03.14	12:30:00	1.09613	1.09891	1.09580	1.09816	7482	0	14
2022.03.14	13:00:00	1.09815	1.09834	1.09681	1.09691	4607	0	14
2022.03.14	13:30:00	1.09691	1.09717	1.09586	1.09599	5203	0	14
2022.03.14	14:00:00	1.09600	1.09663	1.09491	1.09520	5323	0	14
2022.03.14	14:30:00	1.09519	1.09567	1.09393	1.09425	6083	0	14
2022.03.14	15:00:00	1.09426	1.09583	1.09421	1.09550	4865	0	14
2022.03.14	15:30:00	1.09551	1.09642	1.09500	1.09573	8160	0	14
2022.03.14	16:00:00	1.09569	1.09613	1.09433	1.09512	6194	0	14
2022.03.14	16:30:00	1.09513	1.09550	1.09344	1.09422	6864	0	14
2022.03.14	17:00:00	1.09421	1.09672	1.09386	1.09636	7716	0	14
2022.03.14	17:30:00	1.09637	1.09712	1.09624	1.09645	6513	0	14
2022.03.14	18:00:00	1.09644	1.09748	1.09608	1.09669	5767	0	14
2022.03.14	18:30:00	1.09670	1.09857	1.09669	1.09786	8595	0	14
2022.03.14	19:00:00	1.09785	1.09907	1.09753	1.09901	6322	0	14
2022.03.14	19:30:00	1.09900	1.09932	1.09675	1.09734	6156	0	14
2022.03.14	20:00:00	1.09735	1.09786	1.09632	1.09704	4863	0	14
2022.03.14	20:30:00	1.09705	1.09768	1.09659	1.09743	4365	0	14
2022.03.14	21:00:00	1.09742	1.09755	1.09632	1.09635	3688	0	14
2022.03.14	21:30:00	1.09636	1.09678	1.09562	1.09571	3099	0	14
2022.03.14	22:00:00	1.09572	1.09655	1.09554	1.09584	3510	0	14
2022.03.14	22:30:00	1.09586	1.09586	1.09451	1.09489	3344	0	14
2022.03.14	23:00:00	1.09491	1.09529	1.09437	1.09502	1321	0	14
2022.03.14	23:30:00	1.09502	1.09516	1.09387	1.09388	1023	0	14
2022.03.15	00:30:00	1.09420	1.09467	1.09346	1.09444	1091	0	14
2022.03.15	01:00:00	1.09445	1.09483	1.09413	1.09444	601	0	14
2022.03.15	01:30:00	1.09443	1.09471	1.09328	1.09350	2075	0	14
2022.03.15	02:00:00	1.09349	1.09368	1.09300	1.09336	1912	0	14
2022.03.15	02:30:00	1.09337	1.09447	1.09334	1.09422	1925	0	14
2022.03.15	03:00:00	1.09423	1.09548	1.09422	1.09517	1705	0	14
2022.03.15	03:30:00	1.09518	1.09546	1.09475	1.09497	2684	0	14
2022.03.15	04:00:00	1.09496	1.09553	1.09402	1.09461	4500	0	14
2022.03.15	04:30:00	1.09462	1.09546	1.09370	1.09541	5529	0	14
2022.03.15	05:00:00	1.09541	1.09686	1.09530	1.09684	7044	0	14
2022.03.15	05:30:00	1.09685	1.09763	1.09662	1.09707	4830	0	14
2022.03.15	06:00:00	1.09708	1.09797	1.09682	1.09753	2946	0	14
2022.03.15	06:30:00	1.09752	1.09796	1.09727	1.09769	2967	0	14
2022.03.15	07:00:00	1.09770	1.09804	1.09741	1.09768	1885	0	14
2022.03.15	07:30:00	1.09767	1.09848	1.09767	1.09818	2007	0	14
2022.03.15	08:00:00	1.09817	1.09844	1.09780	1.09787	2088	0	14
2022.03.15	08:30:00	1.09788	1.09828	1.09775	1.09824	2479	0	14
2022.03.15	09:00:00	1.09825	1.09831	1.09730	1.09802	3226	0	14
2022.03.15	09:30:00	1.09803	1.09805	1.09695	1.09703	3445	0	14
2022.03.15	10:00:00	1.09704	1.10192	1.09663	1.09997	12956	0	14
2022.03.15	10:30:00	1.09996	1.10151	1.09905	1.10045	11301	0	14
2022.03.15	11:00:00	1.10044	1.10186	1.09907	1.09928	13111	0	14
2022.03.15	11:30:00	1.09927	1.10053	1.09871	1.10030	7568	0	14
2022.03.15	12:00:00	1.10031	1.10031	1.09922	1.09924	4850	0	14
2022.03.15	12:30:00	1.09925	1.10072	1.09905	1.10049	6216	0	14
2022.03.15	13:00:00	1.10048	1.10049	1.09944	1.09951	4954	0	14
2022.03.15	13:30:00	1.09952	1.09985	1.09920	1.09945	4822	0	14
2022.03.15	14:00:00	1.09946	1.09965	1.09785	1.09820	4155	0	14
2022.03.15	14:30:00	1.09819	1.09885	1.09773	1.09833	4134	0	14
2022.03.15	15:00:00	1.09834	1.09964	1.09833	1.09927	5927	0	14
2022.03.15	15:30:00	1.09926	1.10034	1.09880	1.09898	8456	0	14
2022.03.15	16:00:00	1.09897	1.09943	1.09820	1.09838	6759	0	14
2022.03.15	16:30:00	1.09837	1.09992	1.09731	1.09966	10011	0	14
2022.03.15	17:00:00	1.09967	1.09991	1.09837	1.09849	7065	0	14
2022.03.15	17:30:00	1.09848	1.09885	1.09765	1.09823	6208	0	14
2022.03.15	18:00:00	1.09824	1.09861	1.09661	1.09723	6732	0	14
2022.03.15	18:30:00	1.09724	1.09850	1.09623	1.09720	11737	0	14
2022.03.15	19:00:00	1.09721	1.09751	1.09396	1.09543	11705	0	14
2022.03.15	19:30:00	1.09541	1.09600	1.09374	1.09507	9267	0	14
2022.03.15	20:00:00	1.09508	1.09532	1.09447	1.09510	5285	0	14
2022.03.15	20:30:00	1.09511	1.09513	1.09361	1.09376	3905	0	14
2022.03.15	21:00:00	1.09375	1.09422	1.09275	1.09302	3961	0	14
2022.03.15	21:30:00	1.09303	1.09417	1.09255	1.09397	3928	0	14
2022.03.15	22:00:00	1.09398	1.09485	1.09388	1.09478	2957	0	14
2022.03.15	22:30:00	1.09477	1.09524	1.09459	1.09520	3583	0	14
2022.03.15	23:00:00	1.09519	1.09533	1.09432	1.09440	1118	0	14
2022.03.15	23:30:00	1.09439	1.09470	1.09411	1.09458	527	0	14
2022.03.16	00:30:00	1.09524	1.09524	1.09477	1.09488	649	0	14
2022.03.16	01:00:00	1.09487	1.09628	1.09485	1.09596	897	0	14
2022.03.16	01:30:00	1.09595	1.09643	1.09528	1.09643	1164	0	14
2022.03.16	02:00:00	1.09642	1.09643	1.09580	1.09586	1235	0	14
2022.03.16	02:30:00	1.09588	1.09733	1.09570	1.09661	2703	0	14
2022.03.16	03:00:00	1.09662	1.09711	1.09625	1.09653	3024	0	14
2022.03.16	03:30:00	1.09654	1.09694	1.09545	1.09562	3038	0	14
2022.03.16	04:00:00	1.09563	1.09642	1.09553	1.09586	4382	0	14
2022.03.16	04:30:00	1.09587	1.09690	1.09582	1.09665	3488	0	14
2022.03.16	05:00:00	1.09665	1.09741	1.09649	1.09736	2878	0	14
2022.03.16	05:30:00	1.09737	1.09767	1.09689	1.09706	1907	0	14
2022.03.16	06:00:00	1.09705	1.09722	1.09661	1.09672	1742	0	14
2022.03.16	06:30:00	1.09672	1.09702	1.09662	1.09664	1565	0	14
2022.03.16	07:00:00	1.09665	1.09686	1.09651	1.09679	1272	0	14
2022.03.16	07:30:00	1.09679	1.09689	1.09655	1.09672	965	0	14
2022.03.16	08:00:00	1.09672	1.09732	1.09640	1.09717	1273	0	14
2022.03.16	08:30:00	1.09716	1.09772	1.09703	1.09767	2372	0	14
2022.03.16	09:00:00	1.09766	1.09769	1.09704	1.09759	3312	0	14
2022.03.16	09:30:00	1.09760	1.09816	1.09719	1.09783	2954	0	14
2022.03.16	10:00:00	1.09784	1.09791	1.09639	1.09691	4976	0	14
2022.03.16	10:30:00	1.09690	1.09694	1.09553	1.09576	4004	0	14
2022.03.16	11:00:00	1.09577	1.09990	1.09576	1.09902	11863	0	14
2022.03.16	11:30:00	1.09903	1.10047	1.09850	1.09901	10549	0	14
2022.03.16	12:00:00	1.09900	1.10006	1.09840	1.09844	5800	0	14
2022.03.16	12:30:00	1.09845	1.09888	1.09795	1.09862	4636	0	14
2022.03.16	13:00:00	1.09863	1.10141	1.09840	1.09997	9982	0	14
2022.03.16	13:30:00	1.09996	1.10047	1.09919	1.09986	6988	0	14
2022.03.16	14:00:00	1.09985	1.10102	1.09976	1.10053	5531	0	14
2022.03.16	14:30:00	1.10054	1.10242	1.10054	1.10116	5796	0	14
2022.03.16	15:00:00	1.10115	1.10130	1.09986	1.10020	4807	0	14
2022.03.16	15:30:00	1.10021	1.10046	1.09816	1.09885	8925	0	14
2022.03.16	16:00:00	1.09886	1.10002	1.09848	1.09890	5872	0	14
2022.03.16	16:30:00	1.09890	1.10049	1.09860	1.09994	6843	0	14
2022.03.16	17:00:00	1.09995	1.10393	1.09906	1.10258	16136	0	14
2022.03.16	17:30:00	1.10259	1.10273	1.09860	1.10168	17354	0	14
2022.03.16	18:00:00	1.10169	1.10222	1.09961	1.10014	12675	0	14
2022.03.16	18:30:00	1.10015	1.10068	1.09898	1.09914	9307	0	14
2022.03.16	19:00:00	1.09913	1.10089	1.09909	1.10082	7749	0	14
2022.03.16	19:30:00	1.10083	1.10129	1.09978	1.10003	6864	0	14
2022.03.16	20:00:00	1.10002	1.10012	1.09865	1.09889	5083	0	14
2022.03.16	20:30:00	1.09888	1.09966	1.09819	1.09836	6205	0	14
2022.03.16	21:00:00	1.09835	1.09991	1.09511	1.09671	22129	0	14
2022.03.16	21:30:00	1.09670	1.10101	1.09495	1.09999	30176	0	14
2022.03.16	22:00:00	1.09998	1.10268	1.09925	1.10253	17577	0	14
2022.03.16	22:30:00	1.10254	1.10444	1.10140	1.10443	8015	0	14
2022.03.16	23:00:00	1.10442	1.10461	1.10332	1.10357	3012	0	14
2022.03.16	23:30:00	1.10357	1.10390	1.10311	1.10372	882	0	14
2022.03.17	00:30:00	1.10325	1.10329	1.10300	1.10309	172	0	14
2022.03.17	01:00:00	1.10307	1.10312	1.10067	1.10195	2355	0	14
2022.03.17	01:30:00	1.10196	1.10202	1.10112	1.10174	2382	0	14
2022.03.17	02:00:00	1.10175	1.10243	1.10162	1.10188	1398	0	14
2022.03.17	02:30:00	1.10189	1.10218	1.10155	1.10210	1018	0	14
2022.03.17	03:00:00	1.10209	1.10334	1.10196	1.10297	2995	0	14
2022.03.17	03:30:00	1.10298	1.10517	1.10297	1.10507	4312	0	14
2022.03.17	04:00:00	1.10508	1.10514	1.10389	1.10399	4049	0	14
2022.03.17	04:30:00	1.10401	1.10432	1.10291	1.10352	4557	0	14
2022.03.17	05:00:00	1.10353	1.10392	1.10302	1.10362	2461	0	14
2022.03.17	05:30:00	1.10362	1.10419	1.10299	1.10411	2124	0	14
2022.03.17	06:00:00	1.10412	1.10415	1.10328	1.10335	2160	0	14
2022.03.17	06:30:00	1.10335	1.10374	1.10320	1.10343	2046	0	14
2022.03.17	07:00:00	1.10344	1.10380	1.10297	1.10304	1383	0	14
2022.03.17	07:30:00	1.10303	1.10379	1.10297	1.10338	1166	0	14
2022.03.17	08:00:00	1.10338	1.10340	1.10249	1.10261	1427	0	14
2022.03.17	08:30:00	1.10261	1.10277	1.10227	1.10228	1738	0	14
2022.03.17	09:00:00	1.10228	1.10311	1.10214	1.10293	1942	0	14
2022.03.17	09:30:00	1.10294	1.10381	1.10266	1.10355	2387	0	14
2022.03.17	10:00:00	1.10356	1.10433	1.10348	1.10402	4299	0	14
2022.03.17	10:30:00	1.10403	1.10453	1.10294	1.10441	3098	0	14
2022.03.17	11:00:00	1.10440	1.10665	1.10388	1.10565	7534	0	14
2022.03.17	11:30:00	1.10566	1.10593	1.10493	1.10524	4762	0	14
2022.03.17	12:00:00	1.10521	1.10531	1.10402	1.10433	4545	0	14
2022.03.17	12:30:00	1.10434	1.10548	1.10402	1.10535	4551	0	14
2022.03.17	13:00:00	1.10534	1.10536	1.10226	1.10353	9206	0	14
2022.03.17	13:30:00	1.10352	1.10461	1.10332	1.10461	4438	0	14
2022.03.17	14:00:00	1.10460	1.10577	1.10455	1.10547	3404	0	14
2022.03.17	14:30:00	1.10546	1.10568	1.10481	1.10505	3729	0	14
2022.03.17	15:00:00	1.10504	1.10645	1.10396	1.10500	10012	0	14
2022.03.17	15:30:00	1.10499	1.10520	1.10406	1.10451	5888	0	14
2022.03.17	16:00:00	1.10452	1.10603	1.10436	1.10601	3780	0	14
2022.03.17	16:30:00	1.10602	1.10700	1.10557	1.10693	6708	0	14
2022.03.17	17:00:00	1.10694	1.10841	1.10666	1.10839	5903	0	14
2022.03.17	17:30:00	1.10838	1.10910	1.10759	1.10823	6203	0	14
2022.03.17	18:00:00	1.10822	1.10910	1.10794	1.10895	3834	0	14
2022.03.17	18:30:00	1.10896	1.11105	1.10850	1.11091	6094	0	14
2022.03.17	19:00:00	1.11090	1.11149	1.11040	1.11126	4791	0	14
2022.03.17	19:30:00	1.11127	1.11326	1.11100	1.11303	3422	0	14
2022.03.17	20:00:00	1.11304	1.11369	1.11271	1.11284	3590	0	14
2022.03.17	20:30:00	1.11283	1.11293	1.11224	1.11262	2834	0	14
2022.03.17	21:00:00	1.11261	1.11267	1.11063	1.11068	2191	0	14
2022.03.17	21:30:00	1.11067	1.11082	1.10980	1.10996	2284	0	14
2022.03.17	22:00:00	1.10995	1.10996	1.10924	1.10956	1731	0	14
2022.03.17	22:30:00	1.10955	1.10982	1.10925	1.10980	1804	0	14
2022.03.17	23:00:00	1.10979	1.10994	1.10898	1.10914	977	0	14
2022.03.17	23:30:00	1.10915	1.10930	1.10886	1.10903	597	0	14
2022.03.18	00:30:00	1.10916	1.10916	1.10893	1.10900	418	0	14
2022.03.18	01:00:00	1.10899	1.10955	1.10898	1.10932	613	0	14
2022.03.18	01:30:00	1.10931	1.10948	1.10898	1.10931	636	0	14
2022.03.18	02:00:00	1.10931	1.10957	1.10886	1.10957	1016	0	14
2022.03.18	02:30:00	1.10958	1.10996	1.10929	1.10983	1667	0	14
2022.03.18	03:00:00	1.10984	1.11181	1.10957	1.11054	4312	0	14
2022.03.18	03:30:00	1.11055	1.11071	1.10982	1.10990	2779	0	14
2022.03.18	04:00:00	1.10991	1.11031	1.10930	1.10934	3284	0	14
2022.03.18	04:30:00	1.10935	1.10952	1.10850	1.10869	3065	0	14
